"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C3:    Active                                    "
"        Satellite/C3_P1_S1:    Active                              "
"        Satellite/C3_P1_S2:    Active                              "
"        Satellite/C3_P1_S3:    Active                              "
"        Satellite/C3_P1_S4:    Active                              "
"        Satellite/C3_P1_S5:    Active                              "
"        Satellite/C3_P1_S6:    Active                              "
"        Satellite/C3_P2_S1:    Active                              "
"        Satellite/C3_P2_S2:    Active                              "
"        Satellite/C3_P2_S3:    Active                              "
"        Satellite/C3_P2_S4:    Active                              "
"        Satellite/C3_P2_S5:    Active                              "
"        Satellite/C3_P2_S6:    Active                              "
"        Satellite/C3_P3_S1:    Active                              "
"        Satellite/C3_P3_S2:    Active                              "
"        Satellite/C3_P3_S3:    Active                              "
"        Satellite/C3_P3_S4:    Active                              "
"        Satellite/C3_P3_S5:    Active                              "
"        Satellite/C3_P3_S6:    Active                              "
"        Satellite/C3_P4_S1:    Active                              "
"        Satellite/C3_P4_S2:    Active                              "
"        Satellite/C3_P4_S3:    Active                              "
"        Satellite/C3_P4_S4:    Active                              "
"        Satellite/C3_P4_S5:    Active                              "
"        Satellite/C3_P4_S6:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-0.247,73.611,183.084
-0.247,74.043,183.114
-0.247,74.475,183.106
-0.247,74.907,183.116
-0.247,75.340,183.115
-0.247,75.772,183.073
-0.247,76.204,183.115
-0.247,76.636,183.114
-0.247,77.068,183.088
-0.247,77.500,183.113
-0.247,77.932,183.112
-0.247,78.364,183.098
-0.247,78.796,183.109
-0.247,79.228,183.096
-0.247,79.660,183.106
-0.247,80.093,183.103
-0.247,80.525,183.115
-0.247,80.957,183.114
-0.247,81.389,183.046
-0.247,81.821,183.109
-0.247,82.253,183.119
-0.247,82.685,183.116
-0.247,83.117,183.111
-0.247,83.549,183.056
-0.247,83.981,183.107
-0.247,84.414,183.114
-0.247,84.846,183.111
-0.247,85.278,183.097
-0.247,85.710,183.084
-0.247,86.142,183.114
-0.247,86.574,183.107
-0.247,87.006,183.116
-0.247,87.438,183.115
-0.247,87.870,183.073
-0.247,88.302,183.115
-0.247,88.735,183.114
-0.247,89.167,183.087
-0.247,89.599,183.113
-0.247,90.031,183.067
-0.247,90.463,183.097
-0.247,90.895,183.109
-0.247,91.327,183.095
-0.247,91.759,183.106
-0.247,92.191,183.104
-0.247,92.623,183.115
-0.247,93.056,183.114
-0.247,93.488,183.045
-0.247,93.920,183.109
-0.247,94.352,183.120
-0.247,94.784,183.116
0.247,60.216,183.108
0.247,60.648,183.110
0.247,61.080,183.084
0.247,61.512,183.111
0.247,61.944,183.110
0.247,62.377,183.080
0.247,62.809,183.112
0.247,63.241,183.113
0.247,63.673,183.096
0.247,64.105,183.112
0.247,64.537,183.111
0.247,64.969,183.100
0.247,65.401,183.110
0.247,65.833,183.109
0.247,66.265,183.108
0.247,66.698,183.092
0.247,67.130,183.104
0.247,67.562,183.093
0.247,67.994,183.112
0.247,68.426,183.110
0.247,68.858,183.099
0.247,69.290,183.107
0.247,69.722,183.117
0.247,70.154,183.104
0.247,70.586,183.101
0.247,71.019,183.112
0.247,71.451,183.107
0.247,71.883,183.093
0.247,72.315,183.108
0.247,72.747,183.110
0.247,73.179,183.084
0.247,73.611,183.110
0.247,74.043,183.111
0.247,74.475,183.080
0.247,74.907,183.112
0.247,75.340,183.113
0.247,75.772,183.096
0.247,76.204,183.112
0.247,76.636,183.111
0.247,77.068,183.100
0.247,77.500,183.111
0.247,77.932,183.108
0.247,78.364,183.109
0.247,78.796,183.091
0.247,79.228,183.105
0.247,79.660,183.093
0.247,80.093,183.112
0.247,80.525,183.111
0.247,80.957,183.099
0.247,81.389,183.107
0.247,81.821,183.117
0.247,82.253,183.104
0.247,82.685,183.101
0.247,83.117,183.112
0.247,83.549,183.108
0.247,83.981,183.094
0.247,84.414,183.107
0.247,84.846,183.110
0.247,85.278,183.085
0.247,85.710,183.110
0.247,86.142,183.103
0.247,86.574,183.079
0.247,87.006,183.112
0.247,87.438,183.112
0.247,87.870,183.096
0.247,88.302,183.112
0.247,88.735,183.111
0.247,89.167,183.100
0.247,89.599,183.111
0.247,90.031,183.108
0.247,90.463,183.071
0.247,90.895,183.091
0.247,91.327,183.105
0.247,91.759,183.092
0.247,92.191,183.112
0.247,92.623,183.111
0.247,93.056,183.098
0.247,93.488,183.107
0.247,93.920,183.118
0.247,94.352,183.104
0.247,94.784,183.101
0.741,60.216,181.829
0.741,60.648,181.820
0.741,61.080,181.855
0.741,61.512,181.815
0.741,61.944,181.836
0.741,62.377,181.827
0.741,62.809,181.800
0.741,63.241,181.851
0.741,63.673,181.802
0.741,64.105,181.815
0.741,64.537,181.825
0.741,64.969,181.807
0.741,65.401,181.861
0.741,65.833,181.808
0.741,66.265,181.831
0.741,66.698,181.856
0.741,67.130,181.807
0.741,67.562,181.852
0.741,67.994,181.823
0.741,68.426,181.818
0.741,68.858,181.837
0.741,69.290,181.803
0.741,69.722,181.854
0.741,70.154,181.808
0.741,70.586,181.804
0.741,71.019,181.846
0.741,71.451,181.804
0.741,71.883,181.837
0.741,72.315,181.827
0.741,72.747,181.822
0.741,73.179,181.857
0.741,73.611,181.813
0.741,74.043,181.838
0.741,74.475,181.825
0.741,74.907,181.802
0.741,75.340,181.853
0.741,75.772,181.800
0.741,76.204,181.816
0.741,76.636,181.823
0.741,77.068,181.808
0.741,77.500,181.859
0.741,77.932,181.807
0.741,78.364,181.831
0.741,78.796,181.841
0.741,79.228,181.809
0.741,79.660,181.852
0.741,80.093,181.821
0.741,80.525,181.820
0.741,80.957,181.839
0.741,81.389,181.801
0.741,81.821,181.852
0.741,82.253,181.806
0.741,82.685,181.806
0.741,83.117,181.848
0.741,83.549,181.806
0.741,83.981,181.871
0.741,84.414,181.825
0.741,84.846,181.824
0.741,85.278,181.859
0.741,85.710,181.811
0.741,86.142,181.844
0.741,86.574,181.823
0.741,87.006,181.804
0.741,87.438,181.856
0.741,87.870,181.798
0.741,88.302,181.818
0.741,88.735,181.821
0.741,89.167,181.810
0.741,89.599,181.857
0.741,90.031,181.805
0.741,90.463,181.832
0.741,90.895,181.839
0.741,91.327,181.811
0.741,91.759,181.854
0.741,92.191,181.820
0.741,92.623,181.822
0.741,93.056,181.819
0.741,93.488,181.799
0.741,93.920,181.850
0.741,94.352,181.804
0.741,94.784,181.807
1.235,60.216,181.183
1.235,60.648,181.170
1.235,61.080,181.164
1.235,61.512,181.168
1.235,61.944,181.194
1.235,62.377,181.167
1.235,62.809,181.158
1.235,63.241,181.192
1.235,63.673,181.168
1.235,64.105,181.168
1.235,64.537,181.174
1.235,64.969,181.183
1.235,65.401,181.177
1.235,65.833,181.164
1.235,66.265,181.180
1.235,66.698,181.185
1.235,67.130,181.164
1.235,67.562,181.176
1.235,67.994,181.190
1.235,68.426,181.171
1.235,68.858,181.171
1.235,69.290,181.156
1.235,69.722,181.192
1.235,70.154,181.164
1.235,70.586,181.157
1.235,71.019,181.187
1.235,71.451,181.159
1.235,71.883,181.162
1.235,72.315,181.185
1.235,72.747,181.172
1.235,73.179,181.166
1.235,73.611,181.167
1.235,74.043,181.192
1.235,74.475,181.168
1.235,74.907,181.159
1.235,75.340,181.193
1.235,75.772,181.169
1.235,76.204,181.169
1.235,76.636,181.173
1.235,77.068,181.182
1.235,77.500,181.178
1.235,77.932,181.163
1.235,78.364,181.179
1.235,78.796,181.186
1.235,79.228,181.165
1.235,79.660,181.175
1.235,80.093,181.192
1.235,80.525,181.172
1.235,80.957,181.170
1.235,81.389,181.155
1.235,81.821,181.191
1.235,82.253,181.163
1.235,82.685,181.158
1.235,83.117,181.189
1.235,83.549,181.160
1.235,83.981,181.163
1.235,84.414,181.187
1.235,84.846,181.173
1.235,85.278,181.167
1.235,85.710,181.166
1.235,86.142,181.191
1.235,86.574,181.170
1.235,87.006,181.160
1.235,87.438,181.194
1.235,87.870,181.171
1.235,88.302,181.171
1.235,88.735,181.172
1.235,89.167,181.180
1.235,89.599,181.179
1.235,90.031,181.161
1.235,90.463,181.177
1.235,90.895,181.187
1.235,91.327,181.166
1.235,91.759,181.174
1.235,92.191,181.169
1.235,92.623,181.173
1.235,93.056,181.168
1.235,93.488,181.154
1.235,93.920,181.189
1.235,94.352,181.162
1.235,94.784,181.159
1.728,60.216,180.531
1.728,60.648,180.533
1.728,61.080,180.540
1.728,61.512,180.531
1.728,61.944,180.534
1.728,62.377,180.543
1.728,62.809,180.540
1.728,63.241,180.535
1.728,63.673,180.535
1.728,64.105,180.540
1.728,64.537,180.534
1.728,64.969,180.533
1.728,65.401,180.542
1.728,65.833,180.532
1.728,66.265,180.533
1.728,66.698,180.547
1.728,67.130,180.529
1.728,67.562,180.545
1.728,67.994,180.534
1.728,68.426,180.526
1.728,68.858,180.542
1.728,69.290,180.533
1.728,69.722,180.528
1.728,70.154,180.544
1.728,70.586,180.547
1.728,71.019,180.530
1.728,71.451,180.531
1.728,71.883,180.543
1.728,72.315,180.531
1.728,72.747,180.533
1.728,73.179,180.541
1.728,73.611,180.531
1.728,74.043,180.535
1.728,74.475,180.541
1.728,74.907,180.539
1.728,75.340,180.535
1.728,75.772,180.535
1.728,76.204,180.540
1.728,76.636,180.535
1.728,77.068,180.532
1.728,77.500,180.542
1.728,77.932,180.533
1.728,78.364,180.533
1.728,78.796,180.537
1.728,79.228,180.528
1.728,79.660,180.544
1.728,80.093,180.533
1.728,80.525,180.526
1.728,80.957,180.542
1.728,81.389,180.533
1.728,81.821,180.527
1.728,82.253,180.545
1.728,82.685,180.547
1.728,83.117,180.530
1.728,83.549,180.531
1.728,83.981,180.543
1.728,84.414,180.531
1.728,84.846,180.533
1.728,85.278,180.541
1.728,85.710,180.530
1.728,86.142,180.535
1.728,86.574,180.542
1.728,87.006,180.539
1.728,87.438,180.541
1.728,87.870,180.534
1.728,88.302,180.539
1.728,88.735,180.535
1.728,89.167,180.533
1.728,89.599,180.543
1.728,90.031,180.534
1.728,90.463,180.546
1.728,90.895,180.536
1.728,91.327,180.528
1.728,91.759,180.544
1.728,92.191,180.533
1.728,92.623,180.527
1.728,93.056,180.543
1.728,93.488,180.533
1.728,93.920,180.527
1.728,94.352,180.545
1.728,94.784,180.546
2.222,60.216,180.013
2.222,60.648,180.012
2.222,61.080,165.539
2.222,61.512,180.013
2.222,61.944,180.013
2.222,62.377,179.998
2.222,62.809,165.427
2.222,63.241,180.013
2.222,63.673,179.993
2.222,64.105,180.014
2.222,64.537,180.012
2.222,64.969,179.999
2.222,65.401,180.013
2.222,65.833,180.010
2.222,66.265,180.004
2.222,66.698,180.011
2.222,67.130,165.471
2.222,67.562,180.009
2.222,67.994,180.008
2.222,68.426,180.012
2.222,68.858,180.012
2.222,69.290,180.004
2.222,69.722,180.010
2.222,70.154,165.439
2.222,70.586,179.984
2.222,71.019,180.012
2.222,71.451,180.009
2.222,71.883,165.472
2.222,72.315,180.013
2.222,72.747,180.011
2.222,73.179,180.004
2.222,73.611,180.013
2.222,74.043,180.013
2.222,74.475,179.999
2.222,74.907,165.419
2.222,75.340,180.013
2.222,75.772,179.992
2.222,76.204,180.014
2.222,76.636,180.012
2.222,77.068,179.999
2.222,77.500,180.013
2.222,77.932,180.010
2.222,78.364,180.004
2.222,78.796,180.011
2.222,79.228,165.507
2.222,79.660,180.008
2.222,80.093,180.008
2.222,80.525,180.012
2.222,80.957,180.012
2.222,81.389,180.004
2.222,81.821,180.010
2.222,82.253,165.440
2.222,82.685,179.984
2.222,83.117,180.012
2.222,83.549,180.009
2.222,83.981,165.441
2.222,84.414,180.013
2.222,84.846,180.011
2.222,85.278,180.004
2.222,85.710,180.013
2.222,86.142,180.013
2.222,86.574,179.999
2.222,87.006,165.441
2.222,87.438,180.013
2.222,87.870,179.992
2.222,88.302,180.014
2.222,88.735,180.012
2.222,89.167,179.998
2.222,89.599,180.013
2.222,90.031,165.558
2.222,90.463,180.004
2.222,90.895,180.011
2.222,91.327,165.574
2.222,91.759,180.008
2.222,92.191,180.009
2.222,92.623,180.012
2.222,93.056,165.565
2.222,93.488,180.005
2.222,93.920,180.010
2.222,94.352,165.477
2.222,94.784,179.984
2.716,60.216,164.139
2.716,60.648,164.119
2.716,61.080,164.158
2.716,61.512,164.161
2.716,61.944,164.187
2.716,62.377,164.173
2.716,62.809,164.157
2.716,63.241,164.172
2.716,63.673,164.186
2.716,64.105,164.152
2.716,64.537,164.156
2.716,64.969,164.121
2.716,65.401,164.166
2.716,65.833,164.138
2.716,66.265,164.183
2.716,66.698,164.177
2.716,67.130,164.140
2.716,67.562,164.166
2.716,67.994,164.188
2.716,68.426,164.143
2.716,68.858,164.156
2.716,69.290,164.186
2.716,69.722,164.162
2.716,70.154,164.164
2.716,70.586,164.177
2.716,71.019,164.180
2.716,71.451,164.171
2.716,71.883,164.166
2.716,72.315,164.138
2.716,72.747,164.119
2.716,73.179,164.160
2.716,73.611,164.159
2.716,74.043,164.185
2.716,74.475,164.174
2.716,74.907,164.155
2.716,75.340,164.170
2.716,75.772,164.187
2.716,76.204,164.154
2.716,76.636,164.154
2.716,77.068,164.180
2.716,77.500,164.167
2.716,77.932,164.140
2.716,78.364,164.181
2.716,78.796,164.179
2.716,79.228,164.142
2.716,79.660,164.165
2.716,80.093,164.190
2.716,80.525,164.144
2.716,80.957,164.157
2.716,81.389,164.184
2.716,81.821,164.164
2.716,82.253,164.166
2.716,82.685,164.175
2.716,83.117,164.182
2.716,83.549,164.173
2.716,83.981,164.164
2.716,84.414,164.136
2.716,84.846,164.120
2.716,85.278,164.162
2.716,85.710,164.156
2.716,86.142,164.183
2.716,86.574,164.176
2.716,87.006,164.153
2.716,87.438,164.169
2.716,87.870,164.189
2.716,88.302,164.156
2.716,88.735,164.153
2.716,89.167,164.178
2.716,89.599,164.169
2.716,90.031,164.142
2.716,90.463,164.179
2.716,90.895,164.181
2.716,91.327,164.144
2.716,91.759,164.163
2.716,92.191,164.192
2.716,92.623,164.146
2.716,93.056,164.158
2.716,93.488,164.182
2.716,93.920,164.165
2.716,94.352,164.167
2.716,94.784,164.173
3.210,60.216,163.455
3.210,60.648,163.452
3.210,61.080,163.452
3.210,61.512,163.457
3.210,61.944,163.451
3.210,62.377,163.443
3.210,62.809,163.461
3.210,63.241,163.451
3.210,63.673,163.432
3.210,64.105,163.459
3.210,64.537,163.454
3.210,64.969,163.437
3.210,65.401,163.456
3.210,65.833,163.461
3.210,66.265,163.446
3.210,66.698,163.451
3.210,67.130,163.463
3.210,67.562,163.453
3.210,67.994,163.445
3.210,68.426,163.460
3.210,68.858,163.459
3.210,69.290,163.439
3.210,69.722,163.454
3.210,70.154,163.464
3.210,70.586,163.436
3.210,71.019,163.452
3.210,71.451,163.450
3.210,71.883,163.459
3.210,72.315,163.455
3.210,72.747,163.451
3.210,73.179,163.452
3.210,73.611,163.457
3.210,74.043,163.450
3.210,74.475,163.442
3.210,74.907,163.460
3.210,75.340,163.452
3.210,75.772,163.432
3.210,76.204,163.458
3.210,76.636,163.455
3.210,77.068,163.438
3.210,77.500,163.455
3.210,77.932,163.462
3.210,78.364,163.446
3.210,78.796,163.451
3.210,79.228,163.463
3.210,79.660,163.454
3.210,80.093,163.445
3.210,80.525,163.459
3.210,80.957,163.460
3.210,81.389,163.440
3.210,81.821,163.454
3.210,82.253,163.464
3.210,82.685,163.432
3.210,83.117,163.452
3.210,83.549,163.449
3.210,83.981,163.459
3.210,84.414,163.456
3.210,84.846,163.450
3.210,85.278,163.452
3.210,85.710,163.458
3.210,86.142,163.450
3.210,86.574,163.442
3.210,87.006,163.459
3.210,87.438,163.453
3.210,87.870,163.432
3.210,88.302,163.457
3.210,88.735,163.455
3.210,89.167,163.438
3.210,89.599,163.454
3.210,90.031,163.462
3.210,90.463,163.447
3.210,90.895,163.450
3.210,91.327,163.462
3.210,91.759,163.454
3.210,92.191,163.445
3.210,92.623,163.458
3.210,93.056,163.460
3.210,93.488,163.441
3.210,93.920,163.453
3.210,94.352,163.465
3.210,94.784,163.433
3.704,60.216,162.896
3.704,60.648,162.895
3.704,61.080,162.893
3.704,61.512,162.888
3.704,61.944,162.895
3.704,62.377,162.894
3.704,62.809,162.891
3.704,63.241,162.894
3.704,63.673,162.894
3.704,64.105,162.893
3.704,64.537,162.891
3.704,64.969,162.896
3.704,65.401,162.894
3.704,65.833,162.887
3.704,66.265,162.894
3.704,66.698,162.893
3.704,67.130,162.882
3.704,67.562,162.892
3.704,67.994,162.892
3.704,68.426,162.884
3.704,68.858,162.892
3.704,69.290,162.893
3.704,69.722,162.890
3.704,70.154,162.893
3.704,70.586,162.893
3.704,71.019,162.893
3.704,71.451,162.892
3.704,71.883,162.894
3.704,72.315,162.896
3.704,72.747,162.895
3.704,73.179,162.893
3.704,73.611,162.888
3.704,74.043,162.895
3.704,74.475,162.894
3.704,74.907,162.891
3.704,75.340,162.894
3.704,75.772,162.895
3.704,76.204,162.893
3.704,76.636,162.891
3.704,77.068,162.896
3.704,77.500,162.894
3.704,77.932,162.887
3.704,78.364,162.894
3.704,78.796,162.894
3.704,79.228,162.883
3.704,79.660,162.892
3.704,80.093,162.892
3.704,80.525,162.884
3.704,80.957,162.892
3.704,81.389,162.893
3.704,81.821,162.890
3.704,82.253,162.893
3.704,82.685,162.892
3.704,83.117,162.893
3.704,83.549,162.892
3.704,83.981,162.893
3.704,84.414,162.896
3.704,84.846,162.895
3.704,85.278,162.893
3.704,85.710,162.887
3.704,86.142,162.895
3.704,86.574,162.894
3.704,87.006,162.891
3.704,87.438,162.893
3.704,87.870,162.895
3.704,88.302,162.893
3.704,88.735,162.891
3.704,89.167,162.896
3.704,89.599,162.894
3.704,90.031,162.887
3.704,90.463,162.894
3.704,90.895,162.894
3.704,91.327,162.883
3.704,91.759,162.892
3.704,92.191,162.892
3.704,92.623,162.884
3.704,93.056,162.892
3.704,93.488,162.893
3.704,93.920,162.890
3.704,94.352,162.893
3.704,94.784,162.892
4.198,60.216,147.120
4.198,60.648,147.117
4.198,61.080,147.142
4.198,61.512,147.131
4.198,61.944,147.108
4.198,62.377,147.164
4.198,62.809,147.170
4.198,63.241,147.115
4.198,63.673,147.089
4.198,64.105,147.149
4.198,64.537,147.134
4.198,64.969,147.088
4.198,65.401,147.127
4.198,65.833,147.151
4.198,66.265,147.107
4.198,66.698,147.111
4.198,67.130,147.167
4.198,67.562,147.125
4.198,67.994,147.096
4.198,68.426,147.141
4.198,68.858,147.141
4.198,69.290,147.097
4.198,69.722,147.126
4.198,70.154,147.156
4.198,70.586,147.097
4.198,71.019,147.110
4.198,71.451,147.121
4.198,71.883,147.151
4.198,72.315,147.122
4.198,72.747,147.114
4.198,73.179,147.145
4.198,73.611,147.133
4.198,74.043,147.106
4.198,74.475,147.167
4.198,74.907,147.167
4.198,75.340,147.117
4.198,75.772,147.087
4.198,76.204,147.146
4.198,76.636,147.136
4.198,77.068,147.090
4.198,77.500,147.125
4.198,77.932,147.154
4.198,78.364,147.109
4.198,78.796,147.109
4.198,79.228,147.151
4.198,79.660,147.127
4.198,80.093,147.094
4.198,80.525,147.138
4.198,80.957,147.143
4.198,81.389,147.099
4.198,81.821,147.123
4.198,82.253,147.158
4.198,82.685,147.167
4.198,83.117,147.112
4.198,83.549,147.118
4.198,83.981,147.148
4.198,84.414,147.125
4.198,84.846,147.111
4.198,85.278,147.147
4.198,85.710,147.136
4.198,86.142,147.103
4.198,86.574,147.107
4.198,87.006,147.164
4.198,87.438,147.119
4.198,87.870,147.085
4.198,88.302,147.144
4.198,88.735,147.138
4.198,89.167,147.092
4.198,89.599,147.123
4.198,90.031,147.160
4.198,90.463,147.112
4.198,90.895,147.107
4.198,91.327,147.148
4.198,91.759,147.140
4.198,92.191,147.097
4.198,92.623,147.135
4.198,93.056,147.146
4.198,93.488,147.102
4.198,93.920,147.121
4.198,94.352,147.161
4.198,94.784,147.164
4.691,60.216,146.351
4.691,60.648,146.349
4.691,61.080,146.336
4.691,61.512,146.322
4.691,61.944,146.346
4.691,62.377,146.340
4.691,62.809,146.328
4.691,63.241,146.342
4.691,63.673,146.343
4.691,64.105,146.333
4.691,64.537,146.336
4.691,64.969,146.352
4.691,65.401,146.337
4.691,65.833,146.329
4.691,66.265,146.347
4.691,66.698,146.341
4.691,67.130,146.320
4.691,67.562,146.341
4.691,67.994,146.349
4.691,68.426,146.330
4.691,68.858,146.333
4.691,69.290,146.337
4.691,69.722,146.346
4.691,70.154,146.328
4.691,70.586,146.337
4.691,71.019,146.346
4.691,71.451,146.325
4.691,71.883,146.336
4.691,72.315,146.352
4.691,72.747,146.348
4.691,73.179,146.337
4.691,73.611,146.323
4.691,74.043,146.345
4.691,74.475,146.341
4.691,74.907,146.329
4.691,75.340,146.341
4.691,75.772,146.344
4.691,76.204,146.334
4.691,76.636,146.335
4.691,77.068,146.351
4.691,77.500,146.338
4.691,77.932,146.328
4.691,78.364,146.346
4.691,78.796,146.341
4.691,79.228,146.321
4.691,79.660,146.340
4.691,80.093,146.349
4.691,80.525,146.331
4.691,80.957,146.332
4.691,81.389,146.336
4.691,81.821,146.346
4.691,82.253,146.327
4.691,82.685,146.336
4.691,83.117,146.347
4.691,83.549,146.326
4.691,83.981,146.335
4.691,84.414,146.353
4.691,84.846,146.347
4.691,85.278,146.337
4.691,85.710,146.323
4.691,86.142,146.344
4.691,86.574,146.342
4.691,87.006,146.330
4.691,87.438,146.340
4.691,87.870,146.345
4.691,88.302,146.335
4.691,88.735,146.334
4.691,89.167,146.350
4.691,89.599,146.338
4.691,90.031,146.327
4.691,90.463,146.345
4.691,90.895,146.342
4.691,91.327,146.321
4.691,91.759,146.339
4.691,92.191,146.350
4.691,92.623,146.332
4.691,93.056,146.332
4.691,93.488,146.335
4.691,93.920,146.345
4.691,94.352,146.328
4.691,94.784,146.335
5.185,60.216,145.746
5.185,60.648,145.746
5.185,61.080,145.749
5.185,61.512,145.744
5.185,61.944,145.745
5.185,62.377,145.752
5.185,62.809,145.744
5.185,63.241,145.747
5.185,63.673,145.741
5.185,64.105,145.750
5.185,64.537,145.749
5.185,64.969,145.745
5.185,65.401,145.746
5.185,65.833,145.750
5.185,66.265,145.748
5.185,66.698,145.747
5.185,67.130,145.747
5.185,67.562,145.749
5.185,67.994,145.747
5.185,68.426,145.748
5.185,68.858,145.749
5.185,69.290,145.745
5.185,69.722,145.749
5.185,70.154,145.748
5.185,70.586,145.743
5.185,71.019,145.748
5.185,71.451,145.746
5.185,71.883,145.751
5.185,72.315,145.746
5.185,72.747,145.746
5.185,73.179,145.749
5.185,73.611,145.744
5.185,74.043,145.745
5.185,74.475,145.746
5.185,74.907,145.753
5.185,75.340,145.747
5.185,75.772,145.741
5.185,76.204,145.750
5.185,76.636,145.750
5.185,77.068,145.745
5.185,77.500,145.746
5.185,77.932,145.751
5.185,78.364,145.748
5.185,78.796,145.747
5.185,79.228,145.746
5.185,79.660,145.750
5.185,80.093,145.747
5.185,80.525,145.748
5.185,80.957,145.750
5.185,81.389,145.745
5.185,81.821,145.749
5.185,82.253,145.749
5.185,82.685,145.743
5.185,83.117,145.748
5.185,83.549,145.746
5.185,83.981,145.751
5.185,84.414,145.746
5.185,84.846,145.746
5.185,85.278,145.749
5.185,85.710,145.744
5.185,86.142,145.744
5.185,86.574,145.745
5.185,87.006,145.753
5.185,87.438,145.748
5.185,87.870,145.741
5.185,88.302,145.750
5.185,88.735,145.750
5.185,89.167,145.745
5.185,89.599,145.746
5.185,90.031,145.751
5.185,90.463,145.748
5.185,90.895,145.746
5.185,91.327,145.746
5.185,91.759,145.750
5.185,92.191,145.746
5.185,92.623,145.748
5.185,93.056,145.750
5.185,93.488,145.745
5.185,93.920,145.749
5.185,94.352,145.749
5.185,94.784,145.743
5.679,60.216,130.042
5.679,60.648,130.022
5.679,61.080,130.036
5.679,61.512,130.013
5.679,61.944,130.080
5.679,62.377,130.053
5.679,62.809,130.008
5.679,63.241,130.084
5.679,63.673,130.069
5.679,64.105,130.024
5.679,64.537,130.041
5.679,64.969,129.990
5.679,65.401,130.046
5.679,65.833,130.020
5.679,66.265,130.081
5.679,66.698,130.071
5.679,67.130,130.011
5.679,67.562,130.061
5.679,67.994,130.066
5.679,68.426,130.036
5.679,68.858,130.039
5.679,69.290,129.982
5.679,69.722,130.059
5.679,70.154,130.020
5.679,70.586,130.049
5.679,71.019,130.082
5.679,71.451,130.029
5.679,71.883,130.036
5.679,72.315,130.039
5.679,72.747,130.025
5.679,73.179,130.039
5.679,73.611,130.010
5.679,74.043,130.089
5.679,74.475,130.057
5.679,74.907,130.011
5.679,75.340,130.061
5.679,75.772,130.073
5.679,76.204,130.028
5.679,76.636,130.038
5.679,77.068,129.976
5.679,77.500,130.049
5.679,77.932,130.017
5.679,78.364,130.078
5.679,78.796,130.074
5.679,79.228,130.014
5.679,79.660,130.057
5.679,80.093,130.070
5.679,80.525,130.039
5.679,80.957,130.036
5.679,81.389,130.056
5.679,81.821,130.063
5.679,82.253,130.024
5.679,82.685,130.045
5.679,83.117,130.086
5.679,83.549,129.995
5.679,83.981,130.033
5.679,84.414,130.036
5.679,84.846,130.027
5.679,85.278,130.043
5.679,85.710,130.007
5.679,86.142,130.086
5.679,86.574,130.060
5.679,87.006,130.013
5.679,87.438,130.058
5.679,87.870,130.077
5.679,88.302,130.031
5.679,88.735,130.035
5.679,89.167,130.093
5.679,89.599,130.052
5.679,90.031,130.014
5.679,90.463,130.074
5.679,90.895,130.078
5.679,91.327,130.016
5.679,91.759,130.054
5.679,92.191,130.012
5.679,92.623,130.042
5.679,93.056,130.033
5.679,93.488,130.052
5.679,93.920,130.087
5.679,94.352,130.027
5.679,94.784,130.042
6.173,60.216,129.180
6.173,60.648,129.172
6.173,61.080,129.195
6.173,61.512,129.174
6.173,61.944,129.181
6.173,62.377,129.187
6.173,62.809,129.165
6.173,63.241,129.187
6.173,63.673,129.179
6.173,64.105,129.160
6.173,64.537,129.193
6.173,64.969,129.179
6.173,65.401,129.194
6.173,65.833,129.169
6.173,66.265,129.185
6.173,66.698,129.185
6.173,67.130,129.168
6.173,67.562,129.189
6.173,67.994,129.178
6.173,68.426,129.190
6.173,68.858,129.193
6.173,69.290,129.173
6.173,69.722,129.188
6.173,70.154,129.177
6.173,70.586,129.182
6.173,71.019,129.185
6.173,71.451,129.170
6.173,71.883,129.192
6.173,72.315,129.179
6.173,72.747,129.173
6.173,73.179,129.194
6.173,73.611,129.173
6.173,74.043,129.181
6.173,74.475,129.186
6.173,74.907,129.165
6.173,75.340,129.188
6.173,75.772,129.178
6.173,76.204,129.200
6.173,76.636,129.194
6.173,77.068,129.179
6.173,77.500,129.193
6.173,77.932,129.168
6.173,78.364,129.186
6.173,78.796,129.184
6.173,79.228,129.169
6.173,79.660,129.190
6.173,80.093,129.177
6.173,80.525,129.189
6.173,80.957,129.194
6.173,81.389,129.173
6.173,81.821,129.187
6.173,82.253,129.176
6.173,82.685,129.182
6.173,83.117,129.184
6.173,83.549,129.171
